action,index,method,norm_cost,station_name,original,new
match_no_change,0,cost_center,,,,
match_no_change,1,cost_center,,,,
match_no_change,2,cost_center,,,,
match_no_change,3,cost_center,,,,
match_no_change,4,cost_center,,,,
match_no_change,5,cost_center,,,,
match_no_change,6,cost_center,,,,
match_no_change,7,cost_center,,,,
match_no_change,8,cost_center,,,,
match_no_change,9,cost_center,,,,
match_no_change,10,cost_center,,,,
match_no_change,11,cost_center,,,,
match_no_change,12,cost_center,,,,
match_no_change,13,cost_center,,,,
match_no_change,14,cost_center,,,,
match_no_change,15,cost_center,,,,
match_no_change,16,cost_center,,,,
match_no_change,17,cost_center,,,,
match_no_change,18,cost_center,,,,
match_no_change,19,cost_center,,,,
match_no_change,20,cost_center,,,,
match_no_change,21,cost_center,,,,
match_no_change,22,cost_center,,,,
match_no_change,23,cost_center,,,,
match_no_change,24,cost_center,,,,
match_no_change,54395,cost_center,,,,
match_no_change,54396,cost_center,,,,
match_no_change,54397,cost_center,,,,
match_no_change,54398,cost_center,,,,
match_no_change,54399,cost_center,,,,
match_no_change,54400,cost_center,,,,
match_no_change,54401,cost_center,,,,
match_no_change,54402,cost_center,,,,
match_no_change,54403,cost_center,,,,
match_no_change,54404,cost_center,,,,
match_no_change,54405,cost_center,,,,
match_no_change,54406,cost_center,,,,
match_no_change,54407,cost_center,,,,
match_no_change,54408,cost_center,,,,
match_no_change,54409,cost_center,,,,
match_no_change,54410,cost_center,,,,
match_no_change,54411,cost_center,,,,
match_no_change,54412,cost_center,,,,
match_no_change,54413,cost_center,,,,
match_no_change,54414,cost_center,,,,
match_no_change,54415,cost_center,,,,
match_no_change,54416,cost_center,,,,
match_no_change,54417,cost_center,,,,
match_no_change,54418,cost_center,,,,
match_no_change,54419,cost_center,,,,
match_no_change,54420,cost_center,,,,
match_no_change,54421,cost_center,,,,
match_no_change,54422,cost_center,,,,
match_no_change,54423,cost_center,,,,
match_no_change,54424,cost_center,,,,
match_no_change,54425,cost_center,,,,
match_no_change,54426,cost_center,,,,
match_no_change,54427,cost_center,,,,
match_no_change,54428,cost_center,,,,
match_no_change,54429,cost_center,,,,
match_no_change,54430,cost_center,,,,
match_no_change,54431,cost_center,,,,
match_no_change,54432,cost_center,,,,
match_no_change,54433,cost_center,,,,
match_no_change,54434,cost_center,,,,
match_no_change,54435,cost_center,,,,
match_no_change,54436,cost_center,,,,
match_no_change,54437,cost_center,,,,
match_no_change,54438,cost_center,,,,
match_no_change,54439,cost_center,,,,
match_no_change,54440,cost_center,,,,
match_no_change,54441,cost_center,,,,
match_no_change,54442,cost_center,,,,
match_no_change,54443,cost_center,,,,
match_no_change,54444,cost_center,,,,
match_no_change,54445,cost_center,,,,
match_no_change,54446,cost_center,,,,
match_no_change,54447,cost_center,,,,
match_no_change,54448,cost_center,,,,
match_no_change,54449,cost_center,,,,
match_no_change,54450,cost_center,,,,
match_no_change,54451,cost_center,,,,
match_no_change,54452,cost_center,,,,
match_no_change,54453,cost_center,,,,
match_no_change,54454,cost_center,,,,
match_no_change,54455,cost_center,,,,
match_no_change,54456,cost_center,,,,
match_no_change,54457,cost_center,,,,
match_no_change,54458,cost_center,,,,
match_no_change,54459,cost_center,,,,
match_no_change,54460,cost_center,,,,
match_no_change,54461,cost_center,,,,
match_no_change,54462,cost_center,,,,
match_no_change,54463,cost_center,,,,
match_no_change,54464,cost_center,,,,
match_no_change,54465,cost_center,,,,
match_no_change,54466,cost_center,,,,
match_no_change,54467,cost_center,,,,
match_no_change,54468,cost_center,,,,
match_no_change,54469,cost_center,,,,
match_no_change,54470,cost_center,,,,
match_no_change,54471,cost_center,,,,
match_no_change,54472,cost_center,,,,
match_no_change,54473,cost_center,,,,
match_no_change,54474,cost_center,,,,
match_no_change,54475,cost_center,,,,
match_no_change,54476,cost_center,,,,
match_no_change,54477,cost_center,,,,
match_no_change,54478,cost_center,,,,
match_no_change,54479,cost_center,,,,
match_no_change,54480,cost_center,,,,
match_no_change,54481,cost_center,,,,
match_no_change,54482,cost_center,,,,
match_no_change,54483,cost_center,,,,
match_no_change,54484,cost_center,,,,
match_no_change,54485,cost_center,,,,
match_no_change,54486,cost_center,,,,
match_no_change,54487,cost_center,,,,
match_no_change,54488,cost_center,,,,
match_no_change,54489,cost_center,,,,
match_no_change,54490,cost_center,,,,
match_no_change,54491,cost_center,,,,
match_no_change,54492,cost_center,,,,
match_no_change,54493,cost_center,,,,
match_no_change,54494,cost_center,,,,
match_no_change,54495,cost_center,,,,
match_no_change,54496,cost_center,,,,
match_no_change,54497,cost_center,,,,
match_no_change,54498,cost_center,,,,
match_no_change,54499,cost_center,,,,
match_no_change,54500,cost_center,,,,
match_no_change,54501,cost_center,,,,
match_no_change,54502,cost_center,,,,
match_no_change,54503,cost_center,,,,
match_no_change,54504,cost_center,,,,
match_no_change,54505,cost_center,,,,
match_no_change,54506,cost_center,,,,
match_no_change,54507,cost_center,,,,
match_no_change,54508,cost_center,,,,
match_no_change,54509,cost_center,,,,
match_no_change,54510,cost_center,,,,
match_no_change,54511,cost_center,,,,
match_no_change,54512,cost_center,,,,
match_no_change,54513,cost_center,,,,
match_no_change,54514,cost_center,,,,
match_no_change,54515,cost_center,,,,
match_no_change,54516,cost_center,,,,
match_no_change,54517,cost_center,,,,
match_no_change,54518,cost_center,,,,
match_no_change,54519,cost_center,,,,
match_no_change,54520,cost_center,,,,
match_no_change,54521,cost_center,,,,
match_no_change,54522,cost_center,,,,
match_no_change,54523,cost_center,,,,
match_no_change,54524,cost_center,,,,
match_no_change,54525,cost_center,,,,
match_no_change,54526,cost_center,,,,
match_no_change,54527,cost_center,,,,
match_no_change,54528,cost_center,,,,
match_no_change,54529,cost_center,,,,
match_no_change,54530,cost_center,,,,
match_no_change,54531,cost_center,,,,
match_no_change,54532,cost_center,,,,
match_no_change,54533,cost_center,,,,
match_no_change,54534,cost_center,,,,
match_no_change,54535,cost_center,,,,
match_no_change,54536,cost_center,,,,
match_no_change,54537,cost_center,,,,
match_no_change,54538,cost_center,,,,
match_no_change,54539,cost_center,,,,
match_no_change,54540,cost_center,,,,
match_no_change,54541,cost_center,,,,
match_no_change,54542,cost_center,,,,
match_no_change,54543,cost_center,,,,
match_no_change,54544,cost_center,,,,
match_no_change,54545,cost_center,,,,
match_no_change,54546,cost_center,,,,
match_no_change,54547,cost_center,,,,
match_no_change,54548,cost_center,,,,
match_no_change,54549,cost_center,,,,
match_no_change,54550,cost_center,,,,
match_no_change,54551,cost_center,,,,
match_no_change,54552,cost_center,,,,
match_no_change,54553,cost_center,,,,
match_no_change,54554,cost_center,,,,
match_no_change,54555,cost_center,,,,
match_no_change,54556,cost_center,,,,
match_no_change,54557,cost_center,,,,
match_no_change,54558,cost_center,,,,
match_no_change,54559,cost_center,,,,
match_no_change,54560,cost_center,,,,
match_no_change,54561,cost_center,,,,
match_no_change,54562,cost_center,,,,
match_no_change,54563,cost_center,,,,
match_no_change,54564,cost_center,,,,
match_no_change,54565,cost_center,,,,
match_no_change,54566,cost_center,,,,
match_no_change,54567,cost_center,,,,
match_no_change,54568,cost_center,,,,
match_no_change,54569,cost_center,,,,
match_no_change,54570,cost_center,,,,
match_no_change,54571,cost_center,,,,
match_no_change,54572,cost_center,,,,
match_no_change,54573,cost_center,,,,
match_no_change,54574,cost_center,,,,
match_no_change,54575,cost_center,,,,
match_no_change,54576,cost_center,,,,
match_no_change,54577,cost_center,,,,
match_no_change,54578,cost_center,,,,
match_no_change,54579,cost_center,,,,
match_no_change,54580,cost_center,,,,
match_no_change,54581,cost_center,,,,
match_no_change,54582,cost_center,,,,
match_no_change,54583,cost_center,,,,
match_no_change,54584,cost_center,,,,
match_no_change,54585,cost_center,,,,
match_no_change,54586,cost_center,,,,
match_no_change,54587,cost_center,,,,
match_no_change,54588,cost_center,,,,
match_no_change,54589,cost_center,,,,
match_no_change,54590,cost_center,,,,
match_no_change,54591,cost_center,,,,
match_no_change,54592,cost_center,,,,
match_no_change,54593,cost_center,,,,
match_no_change,54594,cost_center,,,,
match_no_change,54595,cost_center,,,,
match_no_change,54596,cost_center,,,,
match_no_change,54597,cost_center,,,,
match_no_change,54598,cost_center,,,,
match_no_change,54599,cost_center,,,,
match_no_change,54600,cost_center,,,,
match_no_change,54601,cost_center,,,,
match_no_change,54602,cost_center,,,,
match_no_change,54603,cost_center,,,,
match_no_change,54604,cost_center,,,,
match_no_change,54605,cost_center,,,,
match_no_change,54606,cost_center,,,,
match_no_change,54607,cost_center,,,,
match_no_change,54608,cost_center,,,,
match_no_change,54609,cost_center,,,,
match_no_change,54610,cost_center,,,,
match_no_change,54611,cost_center,,,,
match_no_change,54612,cost_center,,,,
match_no_change,54613,cost_center,,,,
match_no_change,54614,cost_center,,,,
match_no_change,54615,cost_center,,,,
match_no_change,54616,cost_center,,,,
match_no_change,54617,cost_center,,,,
match_no_change,54618,cost_center,,,,
match_no_change,54619,cost_center,,,,
match_no_change,54620,cost_center,,,,
match_no_change,54621,cost_center,,,,
match_no_change,54622,cost_center,,,,
match_no_change,54623,cost_center,,,,
match_no_change,54624,cost_center,,,,
match_no_change,54625,cost_center,,,,
match_no_change,54626,cost_center,,,,
match_no_change,54627,cost_center,,,,
match_no_change,54628,cost_center,,,,
match_no_change,54629,cost_center,,,,
match_no_change,54630,cost_center,,,,
match_no_change,54631,cost_center,,,,
match_no_change,54632,cost_center,,,,
match_no_change,54633,cost_center,,,,
match_no_change,54634,cost_center,,,,
match_no_change,54635,cost_center,,,,
match_no_change,54636,cost_center,,,,
match_no_change,54637,cost_center,,,,
match_no_change,54638,cost_center,,,,
match_no_change,54639,cost_center,,,,
match_no_change,54640,cost_center,,,,
match_no_change,54641,cost_center,,,,
match_no_change,54642,cost_center,,,,
match_no_change,54643,cost_center,,,,
match_no_change,54644,cost_center,,,,
match_no_change,54645,cost_center,,,,
match_no_change,54646,cost_center,,,,
match_no_change,54647,cost_center,,,,
match_no_change,54648,cost_center,,,,
match_no_change,54649,cost_center,,,,
match_no_change,54650,cost_center,,,,
match_no_change,54651,cost_center,,,,
match_no_change,54652,cost_center,,,,
match_no_change,54653,cost_center,,,,
match_no_change,54654,cost_center,,,,
match_no_change,54655,cost_center,,,,
match_no_change,54656,cost_center,,,,
match_no_change,54657,cost_center,,,,
match_no_change,54658,cost_center,,,,
match_no_change,54659,cost_center,,,,
match_no_change,54660,cost_center,,,,
match_no_change,54661,cost_center,,,,
match_no_change,54662,cost_center,,,,
match_no_change,54663,cost_center,,,,
match_no_change,54664,cost_center,,,,
match_no_change,54665,cost_center,,,,
match_no_change,54666,cost_center,,,,
match_no_change,54667,cost_center,,,,
match_no_change,54668,cost_center,,,,
match_no_change,54669,cost_center,,,,
match_no_change,54670,cost_center,,,,
match_no_change,54671,cost_center,,,,
match_no_change,54672,cost_center,,,,
match_no_change,54673,cost_center,,,,
match_no_change,54674,cost_center,,,,
match_no_change,54675,cost_center,,,,
match_no_change,54676,cost_center,,,,
match_no_change,54677,cost_center,,,,
match_no_change,54678,cost_center,,,,
match_no_change,54679,cost_center,,,,
match_no_change,54680,cost_center,,,,
match_no_change,54681,cost_center,,,,
match_no_change,54682,cost_center,,,,
match_no_change,54683,cost_center,,,,
match_no_change,54684,cost_center,,,,
match_no_change,54685,cost_center,,,,
match_no_change,54686,cost_center,,,,
match_no_change,54687,cost_center,,,,
match_no_change,54688,cost_center,,,,
match_no_change,54689,cost_center,,,,
match_no_change,54690,cost_center,,,,
match_no_change,54691,cost_center,,,,
match_no_change,54692,cost_center,,,,
match_no_change,54693,cost_center,,,,
match_no_change,54694,cost_center,,,,
match_no_change,54695,cost_center,,,,
match_no_change,54696,cost_center,,,,
match_no_change,54697,cost_center,,,,
match_no_change,54698,cost_center,,,,
match_no_change,54699,cost_center,,,,
match_no_change,54700,cost_center,,,,
match_no_change,54701,cost_center,,,,
match_no_change,54702,cost_center,,,,
match_no_change,54703,cost_center,,,,
match_no_change,54704,cost_center,,,,
match_no_change,54705,cost_center,,,,
match_no_change,54706,cost_center,,,,
match_no_change,54707,cost_center,,,,
match_no_change,54708,cost_center,,,,
match_no_change,54709,cost_center,,,,
match_no_change,54710,cost_center,,,,
match_no_change,54711,cost_center,,,,
match_no_change,54712,cost_center,,,,
match_no_change,54713,cost_center,,,,
match_no_change,54714,cost_center,,,,
match_no_change,54715,cost_center,,,,
match_no_change,54716,cost_center,,,,
match_no_change,54717,cost_center,,,,
match_no_change,54718,cost_center,,,,
match_no_change,54719,cost_center,,,,
match_no_change,54720,cost_center,,,,
match_no_change,54721,cost_center,,,,
match_no_change,54722,cost_center,,,,
match_no_change,54723,cost_center,,,,
match_no_change,54724,cost_center,,,,
match_no_change,54725,cost_center,,,,
match_no_change,54726,cost_center,,,,
match_no_change,54727,cost_center,,,,
match_no_change,54728,cost_center,,,,
match_no_change,54729,cost_center,,,,
match_no_change,54730,cost_center,,,,
match_no_change,54731,cost_center,,,,
match_no_change,54732,cost_center,,,,
match_no_change,54733,cost_center,,,,
match_no_change,54734,cost_center,,,,
match_no_change,54735,cost_center,,,,
match_no_change,54736,cost_center,,,,
match_no_change,54737,cost_center,,,,
match_no_change,54738,cost_center,,,,
match_no_change,54739,cost_center,,,,
match_no_change,54740,cost_center,,,,
match_no_change,54741,cost_center,,,,
match_no_change,54742,cost_center,,,,
match_no_change,54743,cost_center,,,,
match_no_change,54744,cost_center,,,,
match_no_change,54745,cost_center,,,,
match_no_change,54746,cost_center,,,,
match_no_change,54747,cost_center,,,,
match_no_change,54748,cost_center,,,,
match_no_change,54749,cost_center,,,,
match_no_change,54750,cost_center,,,,
match_no_change,54751,cost_center,,,,
match_no_change,54752,cost_center,,,,
match_no_change,54753,cost_center,,,,
match_no_change,54754,cost_center,,,,
match_no_change,54755,cost_center,,,,
match_no_change,54756,cost_center,,,,
match_no_change,54757,cost_center,,,,
match_no_change,54758,cost_center,,,,
match_no_change,54759,cost_center,,,,
match_no_change,54760,cost_center,,,,
match_no_change,54761,cost_center,,,,
match_no_change,54762,cost_center,,,,
match_no_change,54763,cost_center,,,,
match_no_change,54764,cost_center,,,,
match_no_change,54765,cost_center,,,,
match_no_change,54766,cost_center,,,,
match_no_change,54767,cost_center,,,,
match_no_change,54768,cost_center,,,,
match_no_change,54769,cost_center,,,,
match_no_change,54770,cost_center,,,,
match_no_change,54771,cost_center,,,,
match_no_change,54772,cost_center,,,,
match_no_change,54773,cost_center,,,,
match_no_change,54774,cost_center,,,,
match_no_change,54775,cost_center,,,,
match_no_change,54776,cost_center,,,,
match_no_change,54777,cost_center,,,,
match_no_change,54778,cost_center,,,,
match_no_change,54779,cost_center,,,,
match_no_change,54780,cost_center,,,,
match_no_change,54781,cost_center,,,,
match_no_change,54782,cost_center,,,,
match_no_change,54783,cost_center,,,,
match_no_change,54784,cost_center,,,,
match_no_change,54785,cost_center,,,,
match_no_change,54786,cost_center,,,,
match_no_change,54787,cost_center,,,,
match_no_change,54788,cost_center,,,,
match_no_change,54789,cost_center,,,,
match_no_change,54790,cost_center,,,,
match_no_change,54791,cost_center,,,,
match_no_change,54792,cost_center,,,,
match_no_change,54793,cost_center,,,,
match_no_change,54794,cost_center,,,,
match_no_change,54795,cost_center,,,,
match_no_change,54796,cost_center,,,,
match_no_change,54797,cost_center,,,,
match_no_change,54798,cost_center,,,,
match_no_change,54799,cost_center,,,,
match_no_change,54800,cost_center,,,,
match_no_change,54801,cost_center,,,,
match_no_change,54802,cost_center,,,,
match_no_change,54803,cost_center,,,,
match_no_change,54804,cost_center,,,,
match_no_change,54805,cost_center,,,,
match_no_change,54806,cost_center,,,,
match_no_change,54807,cost_center,,,,
match_no_change,54808,cost_center,,,,
match_no_change,54809,cost_center,,,,
match_no_change,54810,cost_center,,,,
match_no_change,54811,cost_center,,,,
match_no_change,54812,cost_center,,,,
match_no_change,54813,cost_center,,,,
match_no_change,54814,cost_center,,,,
match_no_change,54815,cost_center,,,,
match_no_change,54816,cost_center,,,,
match_no_change,54817,cost_center,,,,
match_no_change,54818,cost_center,,,,
match_no_change,54819,cost_center,,,,
match_no_change,54820,cost_center,,,,
match_no_change,54821,cost_center,,,,
match_no_change,54822,cost_center,,,,
match_no_change,54823,cost_center,,,,
match_no_change,54824,cost_center,,,,
match_no_change,54825,cost_center,,,,
match_no_change,54826,cost_center,,,,
match_no_change,54827,cost_center,,,,
match_no_change,54828,cost_center,,,,
match_no_change,54829,cost_center,,,,
match_no_change,54830,cost_center,,,,
match_no_change,54831,cost_center,,,,
match_no_change,54832,cost_center,,,,
match_no_change,54833,cost_center,,,,
match_no_change,54834,cost_center,,,,
match_no_change,54835,cost_center,,,,
match_no_change,54836,cost_center,,,,
match_no_change,54837,cost_center,,,,
match_no_change,54838,cost_center,,,,
match_no_change,54839,cost_center,,,,
match_no_change,54840,cost_center,,,,
match_no_change,54841,cost_center,,,,
match_no_change,54842,cost_center,,,,
match_no_change,54843,cost_center,,,,
match_no_change,54844,cost_center,,,,
match_no_change,54845,cost_center,,,,
match_no_change,54846,cost_center,,,,
match_no_change,54847,cost_center,,,,
match_no_change,54848,cost_center,,,,
match_no_change,54849,cost_center,,,,
match_no_change,54850,cost_center,,,,
match_no_change,54851,cost_center,,,,
match_no_change,54852,cost_center,,,,
match_no_change,54853,cost_center,,,,
match_no_change,54854,cost_center,,,,
match_no_change,54855,cost_center,,,,
match_no_change,54856,cost_center,,,,
match_no_change,54857,cost_center,,,,
match_no_change,54858,cost_center,,,,
match_no_change,54859,cost_center,,,,
match_no_change,54860,cost_center,,,,
match_no_change,54861,cost_center,,,,
match_no_change,54862,cost_center,,,,
match_no_change,54863,cost_center,,,,
match_no_change,54864,cost_center,,,,
match_no_change,54865,cost_center,,,,
match_no_change,54866,cost_center,,,,
match_no_change,54867,cost_center,,,,
match_no_change,54868,cost_center,,,,
match_no_change,54869,cost_center,,,,
match_no_change,54870,cost_center,,,,
match_no_change,54871,cost_center,,,,
no_match,54872,,1110325,,,
no_match,54873,,1110325,,,
no_match,54874,,1110325,,,
no_match,54875,,1110325,,,
no_match,54876,,1110325,,,
no_match,54877,,1110325,,,
no_match,54878,,1110325,,,
no_match,54879,,1110325,,,
no_match,54880,,1110325,,,
no_match,54881,,1110325,,,
no_match,54882,,1110325,,,
no_match,54883,,1110325,,,
no_match,54884,,1110325,,,
no_match,54885,,1110325,,,
no_match,54886,,1110325,,,
no_match,54887,,1110325,,,
no_match,54888,,1110325,,,
no_match,54889,,1110325,,,
no_match,54890,,1110325,,,
no_match,54891,,1110325,,,
no_match,54892,,1110325,,,
no_match,54893,,1110325,,,
no_match,54894,,1110325,,,
no_match,54895,,1110325,,,
no_match,54896,,1110325,,,
match_no_change,54897,cost_center,,,,
match_no_change,54898,cost_center,,,,
match_no_change,54899,cost_center,,,,
match_no_change,54900,cost_center,,,,
match_no_change,54901,cost_center,,,,
match_no_change,54902,cost_center,,,,
match_no_change,54903,cost_center,,,,
match_no_change,54904,cost_center,,,,
match_no_change,54905,cost_center,,,,
match_no_change,54906,cost_center,,,,
match_no_change,54907,cost_center,,,,
match_no_change,54908,cost_center,,,,
match_no_change,54909,cost_center,,,,
match_no_change,54910,cost_center,,,,
match_no_change,54911,cost_center,,,,
match_no_change,54912,cost_center,,,,
match_no_change,54913,cost_center,,,,
match_no_change,54914,cost_center,,,,
match_no_change,54915,cost_center,,,,
match_no_change,54916,cost_center,,,,
match_no_change,54917,cost_center,,,,
match_no_change,54918,cost_center,,,,
match_no_change,54919,cost_center,,,,
match_no_change,54920,cost_center,,,,
match_no_change,54921,cost_center,,,,
no_match,54922,,1110327,,,
no_match,54923,,1110327,,,
no_match,54924,,1110327,,,
no_match,54925,,1110327,,,
no_match,54926,,1110327,,,
no_match,54927,,1110327,,,
no_match,54928,,1110327,,,
no_match,54929,,1110327,,,
no_match,54930,,1110327,,,
no_match,54931,,1110327,,,
no_match,54932,,1110327,,,
no_match,54933,,1110327,,,
no_match,54934,,1110327,,,
no_match,54935,,1110327,,,
no_match,54936,,1110327,,,
no_match,54937,,1110327,,,
no_match,54938,,1110327,,,
no_match,54939,,1110327,,,
no_match,54940,,1110327,,,
no_match,54941,,1110327,,,
no_match,54942,,1110327,,,
no_match,54943,,1110327,,,
no_match,54944,,1110327,,,
no_match,54945,,1110327,,,
no_match,54946,,1110327,,,
no_match,54947,,1110328,,,
no_match,54948,,1110328,,,
no_match,54949,,1110328,,,
no_match,54950,,1110328,,,
no_match,54951,,1110328,,,
no_match,54952,,1110328,,,
no_match,54953,,1110328,,,
no_match,54954,,1110328,,,
no_match,54955,,1110328,,,
no_match,54956,,1110328,,,
no_match,54957,,1110328,,,
no_match,54958,,1110328,,,
no_match,54959,,1110328,,,
no_match,54960,,1110328,,,
no_match,54961,,1110328,,,
no_match,54962,,1110328,,,
no_match,54963,,1110328,,,
no_match,54964,,1110328,,,
no_match,54965,,1110328,,,
no_match,54966,,1110328,,,
no_match,54967,,1110328,,,
no_match,54968,,1110328,,,
no_match,54969,,1110328,,,
no_match,54970,,1110328,,,
no_match,54971,,1110328,,,
match_no_change,54972,cost_center,,,,
match_no_change,54973,cost_center,,,,
match_no_change,54974,cost_center,,,,
match_no_change,54975,cost_center,,,,
match_no_change,54976,cost_center,,,,
match_no_change,54977,cost_center,,,,
match_no_change,54978,cost_center,,,,
match_no_change,54979,cost_center,,,,
match_no_change,54980,cost_center,,,,
match_no_change,54981,cost_center,,,,
match_no_change,54982,cost_center,,,,
match_no_change,54983,cost_center,,,,
match_no_change,54984,cost_center,,,,
match_no_change,54985,cost_center,,,,
match_no_change,54986,cost_center,,,,
match_no_change,54987,cost_center,,,,
match_no_change,54988,cost_center,,,,
match_no_change,54989,cost_center,,,,
match_no_change,54990,cost_center,,,,
match_no_change,54991,cost_center,,,,
match_no_change,54992,cost_center,,,,
match_no_change,54993,cost_center,,,,
match_no_change,54994,cost_center,,,,
match_no_change,54995,cost_center,,,,
match_no_change,54996,cost_center,,,,
match_no_change,54997,cost_center,,,,
match_no_change,54998,cost_center,,,,
match_no_change,54999,cost_center,,,,
match_no_change,55000,cost_center,,,,
match_no_change,55001,cost_center,,,,
match_no_change,55002,cost_center,,,,
match_no_change,55003,cost_center,,,,
match_no_change,55004,cost_center,,,,
match_no_change,55005,cost_center,,,,
match_no_change,55006,cost_center,,,,
match_no_change,55007,cost_center,,,,
match_no_change,55008,cost_center,,,,
match_no_change,55009,cost_center,,,,
match_no_change,55010,cost_center,,,,
match_no_change,55011,cost_center,,,,
match_no_change,55012,cost_center,,,,
match_no_change,55013,cost_center,,,,
match_no_change,55014,cost_center,,,,
match_no_change,55015,cost_center,,,,
match_no_change,55016,cost_center,,,,
match_no_change,55017,cost_center,,,,
match_no_change,55018,cost_center,,,,
match_no_change,55019,cost_center,,,,
match_no_change,55020,cost_center,,,,
match_no_change,55021,cost_center,,,,
match_no_change,55022,cost_center,,,,
match_no_change,55023,cost_center,,,,
match_no_change,55024,cost_center,,,,
match_no_change,55025,cost_center,,,,
match_no_change,55026,cost_center,,,,
match_no_change,55027,cost_center,,,,
match_no_change,55028,cost_center,,,,
match_no_change,55029,cost_center,,,,
match_no_change,55030,cost_center,,,,
match_no_change,55031,cost_center,,,,
match_no_change,55032,cost_center,,,,
match_no_change,55033,cost_center,,,,
match_no_change,55034,cost_center,,,,
match_no_change,55035,cost_center,,,,
match_no_change,55036,cost_center,,,,
match_no_change,55037,cost_center,,,,
match_no_change,55038,cost_center,,,,
match_no_change,55039,cost_center,,,,
match_no_change,55040,cost_center,,,,
match_no_change,55041,cost_center,,,,
match_no_change,55042,cost_center,,,,
match_no_change,55043,cost_center,,,,
match_no_change,55044,cost_center,,,,
match_no_change,55045,cost_center,,,,
match_no_change,55046,cost_center,,,,
no_match,55047,,1110332,,,
no_match,55048,,1110332,,,
no_match,55049,,1110332,,,
no_match,55050,,1110332,,,
no_match,55051,,1110332,,,
no_match,55052,,1110332,,,
no_match,55053,,1110332,,,
no_match,55054,,1110332,,,
no_match,55055,,1110332,,,
no_match,55056,,1110332,,,
no_match,55057,,1110332,,,
no_match,55058,,1110332,,,
no_match,55059,,1110332,,,
no_match,55060,,1110332,,,
no_match,55061,,1110332,,,
no_match,55062,,1110332,,,
no_match,55063,,1110332,,,
no_match,55064,,1110332,,,
no_match,55065,,1110332,,,
no_match,55066,,1110332,,,
no_match,55067,,1110332,,,
no_match,55068,,1110332,,,
no_match,55069,,1110332,,,
no_match,55070,,1110332,,,
no_match,55071,,1110332,,,
match_no_change,55072,cost_center,,,,
match_no_change,55073,cost_center,,,,
match_no_change,55074,cost_center,,,,
match_no_change,55075,cost_center,,,,
match_no_change,55076,cost_center,,,,
match_no_change,55077,cost_center,,,,
match_no_change,55078,cost_center,,,,
match_no_change,55079,cost_center,,,,
match_no_change,55080,cost_center,,,,
match_no_change,55081,cost_center,,,,
match_no_change,55082,cost_center,,,,
match_no_change,55083,cost_center,,,,
match_no_change,55084,cost_center,,,,
match_no_change,55085,cost_center,,,,
match_no_change,55086,cost_center,,,,
match_no_change,55087,cost_center,,,,
match_no_change,55088,cost_center,,,,
match_no_change,55089,cost_center,,,,
match_no_change,55090,cost_center,,,,
match_no_change,55091,cost_center,,,,
match_no_change,55092,cost_center,,,,
match_no_change,55093,cost_center,,,,
match_no_change,55094,cost_center,,,,
match_no_change,55095,cost_center,,,,
match_no_change,55096,cost_center,,,,
match_no_change,55097,cost_center,,,,
match_no_change,55098,cost_center,,,,
match_no_change,55099,cost_center,,,,
match_no_change,55100,cost_center,,,,
match_no_change,55101,cost_center,,,,
match_no_change,55102,cost_center,,,,
match_no_change,55103,cost_center,,,,
match_no_change,55104,cost_center,,,,
match_no_change,55105,cost_center,,,,
match_no_change,55106,cost_center,,,,
match_no_change,55107,cost_center,,,,
match_no_change,55108,cost_center,,,,
match_no_change,55109,cost_center,,,,
match_no_change,55110,cost_center,,,,
match_no_change,55111,cost_center,,,,
match_no_change,55112,cost_center,,,,
match_no_change,55113,cost_center,,,,
match_no_change,55114,cost_center,,,,
match_no_change,55115,cost_center,,,,
match_no_change,55116,cost_center,,,,
match_no_change,55117,cost_center,,,,
match_no_change,55118,cost_center,,,,
match_no_change,55119,cost_center,,,,
match_no_change,55120,cost_center,,,,
match_no_change,55121,cost_center,,,,
no_match,55122,,1110336,,,
no_match,55123,,1110336,,,
no_match,55124,,1110336,,,
no_match,55125,,1110336,,,
no_match,55126,,1110336,,,
no_match,55127,,1110336,,,
no_match,55128,,1110336,,,
no_match,55129,,1110336,,,
no_match,55130,,1110336,,,
no_match,55131,,1110336,,,
no_match,55132,,1110336,,,
no_match,55133,,1110336,,,
no_match,55134,,1110336,,,
no_match,55135,,1110336,,,
no_match,55136,,1110336,,,
no_match,55137,,1110336,,,
no_match,55138,,1110336,,,
no_match,55139,,1110336,,,
no_match,55140,,1110336,,,
no_match,55141,,1110336,,,
no_match,55142,,1110336,,,
no_match,55143,,1110336,,,
no_match,55144,,1110336,,,
no_match,55145,,1110336,,,
no_match,55146,,1110336,,,
no_match,55147,,1110337,,,
no_match,55148,,1110337,,,
no_match,55149,,1110337,,,
no_match,55150,,1110337,,,
no_match,55151,,1110337,,,
no_match,55152,,1110337,,,
no_match,55153,,1110337,,,
no_match,55154,,1110337,,,
no_match,55155,,1110337,,,
no_match,55156,,1110337,,,
no_match,55157,,1110337,,,
no_match,55158,,1110337,,,
no_match,55159,,1110337,,,
no_match,55160,,1110337,,,
no_match,55161,,1110337,,,
no_match,55162,,1110337,,,
no_match,55163,,1110337,,,
no_match,55164,,1110337,,,
no_match,55165,,1110337,,,
no_match,55166,,1110337,,,
no_match,55167,,1110337,,,
no_match,55168,,1110337,,,
no_match,55169,,1110337,,,
no_match,55170,,1110337,,,
no_match,55171,,1110337,,,
no_match,55172,,1110338,,,
