action,index,norm_cost,station_name,method,original,new
update,2271,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Jozini', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'jozini', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Jozini', 'cost center': 'ZA111S0940', 'country code': 'ZA'}"
update,2272,,,fuzzy_station_extractOne,"{'cost center': 'TBC', 'station name': 'K K Motors', 'city': 'KwaZulu Natal', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'k k motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'K K Motors', 'cost center': 'ZA111S0351', 'country code': 'ZA'}"
update,2273,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kampus Diensstasie', 'city': 'Free State', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kampus diensstasie', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kampus Diensstasie', 'cost center': 'ZA111S0634', 'country code': 'ZA'}"
update,2274,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kampus Diensstasie (DeAar)', 'city': 'North West ', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kampus diensstasie deaar', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kampus Diensstasie', 'cost center': 'ZA111S0634', 'country code': 'ZA'}"
update,2275,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Karoo Diensstasie', 'city': 'Northern Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'karoo diensstasie', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Karoo Diensstasie', 'cost center': 'ZA111S0512', 'country code': 'ZA'}"
update,2276,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kempton ', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kempton', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kempton ', 'cost center': 'ZA111S0020', 'country code': 'ZA'}"
update,2277,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kenilworth ', 'city': 'Western Cape', 'segmentation': 'S3', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kenilworth', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kenilworth ', 'cost center': 'ZA111S0222', 'country code': 'ZA'}"
update,2278,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Keya rona', 'city': 'Northwest ', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'keya rona', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Ke Ya Rona', 'cost center': 'ZA111S0718', 'country code': 'ZA'}"
update,2279,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kgotsong', 'city': 'Limpopo', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kgotsong', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kgotsong', 'cost center': 'ZA111S0391', 'country code': 'ZA'}"
update,2280,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Khayelitsha', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'khayelitsha', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Khayelitsha', 'cost center': 'ZA111S0223', 'country code': 'ZA'}"
update,2281,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kimberley', 'city': 'Northern Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kimberley', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kimberley', 'cost center': 'ZA111S0635', 'country code': 'ZA'}"
update,2282,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'King', 'city': 'Eastern Cape', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'king', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'King', 'cost center': 'ZA111S0224', 'country code': 'ZA'}"
update,2283,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kingfisher Motors', 'city': 'KwaZulu Natal', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kingfisher motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kingfisher Motors', 'cost center': 'ZA111S0069', 'country code': 'ZA'}"
update,2284,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kingsway', 'city': 'KwaZulu Natal', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kingsway', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kingsway', 'cost center': 'ZA111S0645', 'country code': 'ZA'}"
update,2285,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kingsway (East Rand)', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kingsway east rand', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'East Rand', 'cost center': 'ZA111S0073', 'country code': 'ZA'}"
update,2286,,,fuzzy_station_extractOne,"{'cost center': 'TBC', 'station name': 'KK Motors', 'city': 'KwaZulu Natal', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kk motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'K K Motors', 'cost center': 'ZA111S0351', 'country code': 'ZA'}"
update,2287,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kleinbrak', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kleinbrak', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kleinbrak', 'cost center': 'ZA111S0709', 'country code': 'ZA'}"
update,2288,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Klerksdorp', 'city': 'North West ', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'klerksdorp', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Klerksdorp', 'cost center': 'ZA111S0155', 'country code': 'ZA'}"
update,2289,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Klipfontein', 'city': 'Mpumalanga', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'klipfontein', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Klipfontein', 'cost center': 'ZA111S0141', 'country code': 'ZA'}"
update,2290,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Klipportjie', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'klipportjie', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Klippoortjie', 'cost center': 'ZA111S0031', 'country code': 'ZA'}"
update,2291,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kliptown', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kliptown', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kliptown', 'cost center': 'ZA111S0927', 'country code': 'ZA'}"
update,2292,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Knopieslaagte', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'knopieslaagte', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Knoppieslaagte', 'cost center': 'ZA111S0941', 'country code': 'ZA'}"
update,2293,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Knysna', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'knysna', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Knysna', 'cost center': 'ZA111S0174', 'country code': 'ZA'}"
update,2294,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kosi Bay', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kosi bay', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kosi Bay', 'cost center': 'ZA111S0147', 'country code': 'ZA'}"
update,2295,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kroon', 'city': 'Free State', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kroon', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Konongo', 'cost center': 'GH111S0111', 'country code': 'GH'}"
update,2296,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Krugerpark', 'city': 'Mpumalanga', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'krugerpark', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Krugerpark', 'cost center': 'ZA111S0169', 'country code': 'ZA'}"
update,2297,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Krugersdorp', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'krugersdorp', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Krugersdorp', 'cost center': 'ZA111S0019', 'country code': 'ZA'}"
update,2298,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kuilsriver', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kuilsriver', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kuilsriver', 'cost center': 'ZA111S0226', 'country code': 'ZA'}"
update,2299,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kulungisa', 'city': 'Limpopo', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kulungisa', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kulungisa', 'cost center': 'ZA111S0379', 'country code': 'ZA'}"
update,2300,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kuruman Garage', 'city': 'North Cape ', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'kuruman garage', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Kuruman Garage', 'cost center': 'ZA111S0513', 'country code': 'ZA'}"
update,2301,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Kwamhlanga', 'city': 'Mpumalanga', 'segmentation': 'closed', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'kwamhlanga', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Namanga', 'cost center': 'KE111S0227', 'country code': 'KE'}"
update,2302,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lakefield', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'lakefield', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lakefield', 'cost center': 'ZA111S0095', 'country code': 'ZA'}"
update,2303,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lakeside ', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'lakeside', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lakeside ', 'cost center': 'ZA111S0648', 'country code': 'ZA'}"
update,2304,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Langebaan', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'langebaan', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Langebaan', 'cost center': 'ZA111S0227', 'country code': 'ZA'}"
update,2305,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lanseria', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lanseria', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Man Sari', 'cost center': 'CI111S2324', 'country code': 'CI'}"
update,2306,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Le Rochelle', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'le rochelle', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'La Rochelle', 'cost center': 'ZA111S0465', 'country code': 'ZA'}"
update,2307,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lenasia', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lenasia', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Nsasa', 'cost center': 'UG111S2445', 'country code': 'UG'}"
update,2308,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lenyenye', 'city': 'Limpopo', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'lenyenye', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lenyenye', 'cost center': 'ZA111S0392', 'country code': 'ZA'}"
update,2309,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Leratong ', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'leratong', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Leratong ', 'cost center': 'ZA111S0066', 'country code': 'ZA'}"
update,2310,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Letaba (SAN Parks)', 'city': 'Limpopo', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'letaba san parks', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mbale Taxi Park', 'cost center': 'UG111S2425', 'country code': 'UG'}"
update,2311,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lictenburg', 'city': 'North West', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lictenburg', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lydenburg', 'cost center': 'ZA111S0230', 'country code': 'ZA'}"
update,2312,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Londt Motors', 'city': 'Western Cape', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'londt motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Londt Motors', 'cost center': 'ZA111S0514', 'country code': 'ZA'}"
update,2313,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lower (SAN Parks)', 'city': 'Mpumalanga', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lower san parks', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lower Sabie', 'cost center': 'ZA111S0800-H', 'country code': 'ZA'}"
update,2314,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lucky Sam', 'city': 'Mpumalanga', 'segmentation': 'In-Active', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lucky sam', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Saint Leu', 'cost center': 'RE111S0017', 'country code': 'RE'}"
update,2315,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lukhanji', 'city': 'Eastern cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'lukhanji', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lukhanji', 'cost center': 'ZA111S0193', 'country code': 'ZA'}"
update,2316,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lusikisiki', 'city': 'Eastern Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'lusikisiki', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lusikisiki', 'cost center': 'ZA111S0083', 'country code': 'ZA'}"
update,2317,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lydenburg ', 'city': 'Mpumalanga', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lydenburg', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lydenburg ', 'cost center': 'ZA111S0230', 'country code': 'ZA'}"
update,2318,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lydenburg Toyota', 'city': 'Mpumalanga', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lydenburg toyota', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lydenburg Toyota/Mashishing', 'cost center': 'ZA111S0231', 'country code': 'ZA'}"
update,2319,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Lynedoch', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'lynedoch', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Lynedoch', 'cost center': 'ZA111S0520', 'country code': 'ZA'}"
update,2320,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'M1 City ', 'city': 'Gauteng', 'segmentation': 'closed', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'm1 city', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'N1 City', 'cost center': 'ZA111S0245', 'country code': 'ZA'}"
update,2321,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mabandla', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'mabandla', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mabandla', 'cost center': 'ZA111S0064', 'country code': 'ZA'}"
update,2322,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mabopane', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'mabopane', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mopani', 'cost center': 'ZA111S0800-Q', 'country code': 'ZA'}"
update,2323,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Madiba Motors ', 'city': 'Northwest ', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'madiba motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mhala Motors', 'cost center': 'ZA111S0393', 'country code': 'ZA'}"
update,2324,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Madlanduna', 'city': 'KwaZulu Natal', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'madlanduna', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Madlanduma', 'cost center': 'ZA111S0233', 'country code': 'ZA'}"
update,2325,,,fuzzy_station_extractOne,"{'cost center': 'TBC', 'station name': 'Mafikeng', 'city': 'North West ', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'mafikeng', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mafikeng', 'cost center': 'ZA111S0653', 'country code': 'ZA'}"
update,2326,,,fuzzy_station_extractOne,"{'cost center': 'TBC', 'station name': 'Mafikeng', 'city': 'Northwest ', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'mafikeng', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mafikeng', 'cost center': 'ZA111S0653', 'country code': 'ZA'}"
update,2327,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Magaba', 'city': 'Limpopo', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'magaba', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Magaba', 'cost center': 'ZA111S0234', 'country code': 'ZA'}"
update,2328,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Makhado', 'city': 'Limpopo', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'makhado', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Makhado', 'cost center': 'ZA111S0235', 'country code': 'ZA'}"
update,2329,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Malamulele Motors', 'city': 'Limpopo', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'malamulele motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Malamulele Motors', 'cost center': 'ZA111S0381', 'country code': 'ZA'}"
update,2330,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Malanda', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'malanda', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Malanda', 'cost center': 'ZA111S0664', 'country code': 'ZA'}"
update,2331,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mamelodi', 'city': 'Gauteng', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'mamelodi', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mamelodi', 'cost center': 'ZA111S0321', 'country code': 'ZA'}"
update,2332,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Malmesburg Bokomo Expressmark', 'city': 'Western Cape', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'malmesburg bokomo expressmark', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Expressmark Vredenburg Main Road', 'cost center': 'ZA111S0795-K', 'country code': 'ZA'}"
update,2333,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mandini', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'mandini', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mandeni', 'cost center': 'ZA111S0191', 'country code': 'ZA'}"
update,2334,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Manjoes', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'manjoes', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': ""Manjoe's"", 'cost center': 'ZA111S0353', 'country code': 'ZA'}"
update,2335,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Maritzburg', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'maritzburg', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Maritzburg', 'cost center': 'ZA111S0130', 'country code': 'ZA'}"
update,2336,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Marylone', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'marylone', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Marylone', 'cost center': 'ZA111S0060', 'country code': 'ZA'}"
update,2337,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Masorini', 'city': 'Limpopo', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'masorini', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Masorini', 'cost center': 'ZA111S0236', 'country code': 'ZA'}"
update,2338,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mata Mata (SAN Park)', 'city': 'Northern Cape', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'mata mata san park', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mountain Zebra National Park', 'cost center': 'ZA111S0800', 'country code': 'ZA'}"
update,2339,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Maxi Motors ', 'city': 'Mpumalanga', 'segmentation': 'S4', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'maxi motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Emric Motors', 'cost center': 'ZA111S0105', 'country code': 'ZA'}"
update,2340,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mc Bens', 'city': 'Gauteng', 'segmentation': 'S3', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'mc bens', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Cmc BP', 'cost center': 'MZ111S2259', 'country code': ''}"
update,2341,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mdantsane', 'city': 'Eastern Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'mdantsane', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mdantsane', 'cost center': 'ZA111S0237', 'country code': 'ZA'}"
update,2342,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Melkbos', 'city': 'Western Cape', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'melkbos', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Melkbos', 'cost center': 'ZA111S0238', 'country code': 'ZA'}"
update,2343,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Melmoth', 'city': 'KwaZulu Natal', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'melmoth', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Melmoth', 'cost center': 'ZA111S0102', 'country code': 'ZA'}"
update,2344,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Menlyn', 'city': 'Gauteng', 'segmentation': 'S1', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'menlyn', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Melong', 'cost center': 'CM111S2327', 'country code': 'CM'}"
update,2345,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Meredale', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'meredale', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Meredale', 'cost center': 'ZA111S0085', 'country code': 'ZA'}"
update,2346,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Mhala Motors', 'city': 'Western Cape', 'segmentation': 'S2', 'management method': 'DODO', 'country code': 'ZA', 'norm_name': 'mhala motors', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Mhala Motors', 'cost center': 'ZA111S0393', 'country code': 'ZA'}"
update,2347,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Middleburg Mall', 'city': 'Mpumalanga', 'segmentation': 'S1', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'middleburg mall', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Middelburg Mall/Basuz', 'cost center': 'ZA111S0725', 'country code': 'ZA'}"
update,2348,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Midrand', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'midrand', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Rand', 'cost center': 'ZA111S0032', 'country code': 'ZA'}"
update,2349,,,fuzzy_station_extractOne,"{'cost center': nan, 'station name': 'Midway Service Station ', 'city': 'Gauteng', 'segmentation': 'S2', 'management method': 'CODO', 'country code': 'ZA', 'norm_name': 'midway service station', 'norm_cost': '', 'norm_country': 'ZA'}","{'station name': 'Midway Service Centre', 'cost center': 'ZA111S0014', 'country code': 'ZA'}"
